album,song_title,lyric
Taylor Swift,Mary Song (Oh My My My) ,Our whole town came and our mamas cried
Taylor Swift,Mary Song (Oh My My My) ,You said I do and I did too
Taylor Swift,Mary Song (Oh My My My) ,Take me home where we met so many years before
Taylor Swift,Mary Song (Oh My My My) ,We'll rock our babies on that very front porch
Taylor Swift,Mary Song (Oh My My My) ,"After all this time, you and I"
Taylor Swift,Mary Song (Oh My My My) ,[Outro]
Taylor Swift,Mary Song (Oh My My My) ,I'll be eighty-seven; you'll be eighty-nine
Taylor Swift,Mary Song (Oh My My My) ,I'll still look at you like the stars that shine
Taylor Swift,Mary Song (Oh My My My) ,"In the sky, oh my my my"
1989 (Deluxe),1989 [Liner Notes] ,"Prologue""These songs were once about my life. They are now about yours."""
1989 (Deluxe),1989 [Liner Notes] ,"I was born in Reading, Pennsylvania on December 13, 1989."
1989 (Deluxe),1989 [Liner Notes] ,"In the world we live in, much is said about when we are born and when we die. Our birthday is celebrated every year to commemorate the very instant we came into the world. And a funeral is held to mark the day we leave it. But lately I've been wondering... what can be said of all the moments in between our birth and our death? The moments when we are reborn..."
1989 (Deluxe),1989 [Liner Notes] ,The debate over whether people change is an interesting one for me to observe because it seems like all I ever do is change. All I ever do is learn from my mistakes so I don't make the same ones again. Then I make new ones. I know people can change because it happens to me little by little every day. Every day I wake up as someone slightly new. Isn't it wild and intriguing and beautiful to think that every day we are new?
1989 (Deluxe),1989 [Liner Notes] ,"For the last few years, I've woken up every day not wanting, but needing to write a new style of music. I needed to change the way I told my stories and the way they sounded. I listened to a lot of music from the decade in which I was born and I listened to my intuition that it was a good thing to follow this gut feeling. I was also writing a different storyline than I'd ever told you before."
1989 (Deluxe),1989 [Liner Notes] ,"I wrote about moving to the loudest and brightest city in the world, the city I had always been overwhelmed by... until now. I think you have to know who you are and what you want in order to take on New York and all its blaring truth. I wrote about the thrill I got when I finally learned that love, to some extent, is just a game of cat and mouse. I wrote about looking back on a lost love and understanding that nothing good comes without loss and hardship and constant struggle. There is no ""riding off into the sunset,"" like I used to imagine. We are never out of the woods, because we are always going to be fighting for something. I wrote about love that comes back to you just when you thought it was lost forever, and how some feelings never go out of style. I wrote about an important lesson I learned recently... that people can say whatever they want about me, but they can't make me lose my mind. I've learned how to shake things off."
1989 (Deluxe),1989 [Liner Notes] ,"I've told you my stories for years now. Some have been about coming of age. Some have been about coming undone. This is a story about coming into your own, and as a result... coming alive."
1989 (Deluxe),1989 [Liner Notes] ,"I hope you know that you've given me the courage to change. I hope you know that who you are is who you choose to be, and that whispers behind your back don't define you. You are the only person who gets to decide what you will be remembered for."
1989 (Deluxe),1989 [Liner Notes] ,From the girl who said she would never cut her hair or move to New York or find happiness in a world where she is not in love...
1989 (Deluxe),1989 [Liner Notes] ,"Love, Taylor"
1989 (Deluxe),1989 [Liner Notes] ,1. Welcome To New York
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: We begin our story in New York
1989 (Deluxe),1989 [Liner Notes] ,2. Blank Space
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: There once was a girl known by everyone and no one
1989 (Deluxe),1989 [Liner Notes] ,3. Style
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: Her heart belonged to someone who couldn’t stay
1989 (Deluxe),1989 [Liner Notes] ,4. Out of the Woods
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: They loved each other recklessly
1989 (Deluxe),1989 [Liner Notes] ,5. All You Had to Do Was Stay
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: They paid the price
1989 (Deluxe),1989 [Liner Notes] ,6. Shake It Off
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: She danced to forget him
1989 (Deluxe),1989 [Liner Notes] ,7. I Wish You Would
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: He drove past her street each night
1989 (Deluxe),1989 [Liner Notes] ,8. Bad Blood
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: She made friends and enemies
1989 (Deluxe),1989 [Liner Notes] ,9. Wildest Dreams
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: He only saw her in his dreams
1989 (Deluxe),1989 [Liner Notes] ,10. How You Get the Girl
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: Then one day he came back
1989 (Deluxe),1989 [Liner Notes] ,11. This Love
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: Timing is a funny thing
1989 (Deluxe),1989 [Liner Notes] ,12. I Know Places
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: And everyone was watching
1989 (Deluxe),1989 [Liner Notes] ,13. Clean
1989 (Deluxe),1989 [Liner Notes] ,Hidden Message: She lost him but she found herself and somehow that was everything
1989 (Deluxe),1989 [Liner Notes] ,DELUXE
1989 (Deluxe),1989 [Liner Notes] ,14. Wonderland
1989 (Deluxe),1989 [Liner Notes] ,15. You Are In Love
1989 (Deluxe),1989 [Liner Notes] ,16. New Romantics
1989 (Deluxe),1989 [Liner Notes] ,"17. I Know Places"" (Piano/Vocal) (Voice Memo)"
1989 (Deluxe),1989 [Liner Notes] ,18. I Wish You Would (Track/Vocal) (Voice Memo)
1989 (Deluxe),1989 [Liner Notes] ,19. Blank Space (Guitar/Vocal) (Voice Memo)
Speak Now (Deluxe),Superman ,[Verse 1]
Speak Now (Deluxe),Superman ,"Tall, dark, and superman"
Speak Now (Deluxe),Superman ,He puts papers in his briefcase and drives away
Speak Now (Deluxe),Superman ,To save the world or go to work
Speak Now (Deluxe),Superman ,It's the same thing to me
Speak Now (Deluxe),Superman ,"He's got his mother's eyes, his father's ambition"
Speak Now (Deluxe),Superman ,I wonder if he knows how much that I miss him
Speak Now (Deluxe),Superman ,"I hang on every word you say, yay"
Speak Now (Deluxe),Superman ,"And you smile and say, ""How are you?”"
Speak Now (Deluxe),Superman ,"I say, ""Just fine"""
Speak Now (Deluxe),Superman ,"I always forget to tell you, I love you"
Speak Now (Deluxe),Superman ,I love you forever
Speak Now (Deluxe),Superman ,[Chorus]
Speak Now (Deluxe),Superman ,I watch superman fly away
Speak Now (Deluxe),Superman ,You've got a busy day today
Speak Now (Deluxe),Superman ,"Go save the world, I'll be around"
Speak Now (Deluxe),Superman ,I watch superman fly away
Speak Now (Deluxe),Superman ,"Come back, I'll be with you someday"
Speak Now (Deluxe),Superman ,I'll be right here on the ground
Speak Now (Deluxe),Superman ,When you come back down
Speak Now (Deluxe),Superman ,[Verse 2]
Speak Now (Deluxe),Superman ,"Tall, dark and beautiful"
Speak Now (Deluxe),Superman ,"He's complicated, he's irrational"
Speak Now (Deluxe),Superman ,"But I hope someday you'll take me away and save the day, yeah"
Speak Now (Deluxe),Superman ,Something in his deep brown eyes has me sayin'
Speak Now (Deluxe),Superman ,He's not all bad like his reputation
Speak Now (Deluxe),Superman ,And I can't hear one single word they say
Speak Now (Deluxe),Superman ,"And you'll leave, got places to be and I'll be okay"
Speak Now (Deluxe),Superman ,I always forget to tell you I love you
Speak Now (Deluxe),Superman ,I loved you from the very first day
Speak Now (Deluxe),Superman ,[Chorus]
Speak Now (Deluxe),Superman ,I watch superman fly away
Speak Now (Deluxe),Superman ,You've got a busy day today
Speak Now (Deluxe),Superman ,"Go save the world, I'll be around"
Speak Now (Deluxe),Superman ,I watch superman fly away
Speak Now (Deluxe),Superman ,"Come back, I'll be with you someday"
Speak Now (Deluxe),Superman ,I'll be right here on the ground
Speak Now (Deluxe),Superman ,When you come back down
Speak Now (Deluxe),Superman ,[Bridge]
Speak Now (Deluxe),Superman ,And I watch you fly around the world
Speak Now (Deluxe),Superman ,And I hope you don't save some other girl
Speak Now (Deluxe),Superman ,"Don't forget, don't forget about me"
Speak Now (Deluxe),Superman ,"I'm far away, but I never let you go"
Speak Now (Deluxe),Superman ,I'm love-struck and looking out the window
Speak Now (Deluxe),Superman ,"Don't forget, don't forget where I'll be"
Speak Now (Deluxe),Superman ,[Breakdown]
Speak Now (Deluxe),Superman ,"Right here, wishing the flowers were from you"
Speak Now (Deluxe),Superman ,Wishing the card was from you
Speak Now (Deluxe),Superman ,Wishing the call was from you
Speak Now (Deluxe),Superman ,'Cause I loved you from the very first day
Speak Now (Deluxe),Superman ,[Chorus - Variation]
Speak Now (Deluxe),Superman ,I watch superman fly away
Speak Now (Deluxe),Superman ,You've got a busy day today
Speak Now (Deluxe),Superman ,"Go save the world, I'll be around"
Speak Now (Deluxe),Superman ,Forever and ever here
Speak Now (Deluxe),Superman ,I watch superman fly away
Speak Now (Deluxe),Superman ,"I swear, I'll be with you someday"
Speak Now (Deluxe),Superman ,I'll be right here on the ground
Speak Now (Deluxe),Superman ,When you come back down
Speak Now (Deluxe),Superman ,[Outro]
Speak Now (Deluxe),Superman ,"La, la, la, la, la, la"
Speak Now (Deluxe),Superman ,"La, la, la, la, la, la"
Speak Now (Deluxe),Superman ,When you come back down
Fearless,Tell Me Why ,[Verse 1]
Fearless,Tell Me Why ,"I took a chance, I took a shot"
Fearless,Tell Me Why ,"And you might think I'm bulletproof, but I'm not"
Fearless,Tell Me Why ,"You took a swing, I took it hard"
Fearless,Tell Me Why ,And down here from the ground I see who you are
Fearless,Tell Me Why ,[Chorus]
Fearless,Tell Me Why ,I'm sick and tired of your attitude
Fearless,Tell Me Why ,I'm feeling like I don't know you
Fearless,Tell Me Why ,"You tell me that you love me, then cut me down"
Fearless,Tell Me Why ,And I need you like a heartbeat
Fearless,Tell Me Why ,But you know you got a mean streak
Fearless,Tell Me Why ,That makes me run for cover when you're around
Fearless,Tell Me Why ,And here's to you and your temper
Fearless,Tell Me Why ,"Yes, I remember what you said last night"
Fearless,Tell Me Why ,"And I know, that you see, what you're doing to me"
Fearless,Tell Me Why ,Tell me why
Fearless,Tell Me Why ,[Verse 2]
Fearless,Tell Me Why ,You could write a book on how to ruin someone's perfect day
Fearless,Tell Me Why ,"Well, I get so confused and frustrated"
Fearless,Tell Me Why ,"Forget what I'm trying to say, oh"
Fearless,Tell Me Why ,[Chorus]
Fearless,Tell Me Why ,I'm sick and tired of your reasons
Fearless,Tell Me Why ,I got no one to believe in
Fearless,Tell Me Why ,"You tell me that you want me, then push me around"
Fearless,Tell Me Why ,And I need you like a heartbeat
Fearless,Tell Me Why ,But you know you got a mean streak
Fearless,Tell Me Why ,That makes me run for cover when you're around
Fearless,Tell Me Why ,Here's to you and your temper
Fearless,Tell Me Why ,"Yes, I remember what you said last night"
Fearless,Tell Me Why ,"And I know, that you see, what you're doing to me"
Fearless,Tell Me Why ,Tell me why
Fearless,Tell Me Why ,[Bridge]
Fearless,Tell Me Why ,Why do you have to make me feel small
Fearless,Tell Me Why ,So you can feel whole inside?
Fearless,Tell Me Why ,Why do you have to put down my dreams
Fearless,Tell Me Why ,So you're the only thing on my mind?
Fearless,Tell Me Why ,[Chorus]
Fearless,Tell Me Why ,I'm sick and tired of your attitude
Fearless,Tell Me Why ,I'm feeling like I don't know you
Fearless,Tell Me Why ,"You tell me that you want me, then cut me down"
Fearless,Tell Me Why ,I'm sick and tired of your reasons
Fearless,Tell Me Why ,I've got no one to believe in
Fearless,Tell Me Why ,"You ask me for my love, then you push me around"
Fearless,Tell Me Why ,Here's to you and your temper
Fearless,Tell Me Why ,"Yes, I remember what you said last night"
Fearless,Tell Me Why ,And I know that you see what you're doing to me
Fearless,Tell Me Why ,Tell me why (why)
Fearless,Tell Me Why ,Tell me why (why)
Fearless,Tell Me Why ,[Outro]
Fearless,Tell Me Why ,"I take a step back, let you go"
Fearless,Tell Me Why ,I told you I'm not bulletproof
Fearless,Tell Me Why ,Now you know
Taylor Swift,Stay Beautiful ,[Verse 1]
Taylor Swift,Stay Beautiful ,Corey's eyes are like a jungle
Taylor Swift,Stay Beautiful ,"He smiles, it's like the radio"
Taylor Swift,Stay Beautiful ,He whispers songs into my window in words that nobody knows
Taylor Swift,Stay Beautiful ,These pretty girls on every corner
Taylor Swift,Stay Beautiful ,"They watch him as he's walking home, saying, ""Does he know?"""
Taylor Swift,Stay Beautiful ,Will you ever know?
Taylor Swift,Stay Beautiful ,[Chorus]
Taylor Swift,Stay Beautiful ,You're beautiful
Taylor Swift,Stay Beautiful ,"Every little piece, love"
Taylor Swift,Stay Beautiful ,And don't you know
Taylor Swift,Stay Beautiful ,You're really gonna be someone
Taylor Swift,Stay Beautiful ,Ask anyone
Taylor Swift,Stay Beautiful ,And when you find everything you looked for
Taylor Swift,Stay Beautiful ,I hope your life will lead you back to my door
Taylor Swift,Stay Beautiful ,"Oh, but if it don't"
Taylor Swift,Stay Beautiful ,Stay beautiful
Taylor Swift,Stay Beautiful ,[Verse 2]
Taylor Swift,Stay Beautiful ,Corey finds another way to be the highlight of my day
Taylor Swift,Stay Beautiful ,I'm taking pictures in my mind so I can save them for a rainy day
Taylor Swift,Stay Beautiful ,It's hard to make a conversation when he's taking my breath away
Taylor Swift,Stay Beautiful ,I should say
Taylor Swift,Stay Beautiful ,"Hey, by the way"
Taylor Swift,Stay Beautiful ,[Chorus]
Taylor Swift,Stay Beautiful ,You're beautiful
Taylor Swift,Stay Beautiful ,"Every little piece, love"
Taylor Swift,Stay Beautiful ,And don't you know
Taylor Swift,Stay Beautiful ,You're really gonna be someone
Taylor Swift,Stay Beautiful ,Ask anyone
Taylor Swift,Stay Beautiful ,And when you find everything you looked for
Taylor Swift,Stay Beautiful ,I hope your life will lead you back to my door
Taylor Swift,Stay Beautiful ,"Oh, but if it don't"
Taylor Swift,Stay Beautiful ,Stay beautiful
Taylor Swift,Stay Beautiful ,[Bridge]
Taylor Swift,Stay Beautiful ,If you and I are a story
Taylor Swift,Stay Beautiful ,That never gets told
Taylor Swift,Stay Beautiful ,If what you are is a daydream
Taylor Swift,Stay Beautiful ,I'll never get to hold
Taylor Swift,Stay Beautiful ,At least you'll know
Taylor Swift,Stay Beautiful ,[Chorus]
Taylor Swift,Stay Beautiful ,You're beautiful
Taylor Swift,Stay Beautiful ,"Every little piece, love"
Taylor Swift,Stay Beautiful ,And don't you know
Taylor Swift,Stay Beautiful ,You're really gonna be someone
Taylor Swift,Stay Beautiful ,Ask anyone
Taylor Swift,Stay Beautiful ,And when you find everything you looked for
Taylor Swift,Stay Beautiful ,I hope your life will lead you back to my front door
Taylor Swift,Stay Beautiful ,"Oh, but if it don't"
Taylor Swift,Stay Beautiful ,Will you stay
Taylor Swift,Stay Beautiful ,"Beautiful, beautiful, beautiful?"
Taylor Swift,Stay Beautiful ,"Beautiful, beautiful, beautiful?"
Taylor Swift,Stay Beautiful ,[Outro]
Taylor Swift,Stay Beautiful ,La la la
Taylor Swift,Stay Beautiful ,"Oh, oh, oh, oh"
Taylor Swift,Stay Beautiful ,"Oh, but if it don't"
Taylor Swift,Stay Beautiful ,Stay beautiful
Taylor Swift,Stay Beautiful ,Stay beautiful
Taylor Swift,Stay Beautiful ,"Na, na, na, na, na"
Fearless (Platinum Edition),Jump Then Fall ,[Verse 1]
Fearless (Platinum Edition),Jump Then Fall ,I like the way you sound in the morning
Fearless (Platinum Edition),Jump Then Fall ,We're on the phone and without a warning
Fearless (Platinum Edition),Jump Then Fall ,I realize your laugh is the best sound
Fearless (Platinum Edition),Jump Then Fall ,I have ever heard
Fearless (Platinum Edition),Jump Then Fall ,I like the way I can't keep my focus
Fearless (Platinum Edition),Jump Then Fall ,"I watch you talk, you didn't notice"
Fearless (Platinum Edition),Jump Then Fall ,I hear the words but all I can think is
Fearless (Platinum Edition),Jump Then Fall ,We should be together
Fearless (Platinum Edition),Jump Then Fall ,"Every time you smile, I smile"
Fearless (Platinum Edition),Jump Then Fall ,"And every time you shine, I'll shine for you"
Fearless (Platinum Edition),Jump Then Fall ,[Chorus]
Fearless (Platinum Edition),Jump Then Fall ,"Whoa oh, I'm feeling you baby"
Fearless (Platinum Edition),Jump Then Fall ,Don't be afraid to
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall into me
Fearless (Platinum Edition),Jump Then Fall ,"Baby, I'm never going to leave you"
Fearless (Platinum Edition),Jump Then Fall ,Say that you want to be with me too
Fearless (Platinum Edition),Jump Then Fall ,So I'ma stay through it all
Fearless (Platinum Edition),Jump Then Fall ,So jump then fall
Fearless (Platinum Edition),Jump Then Fall ,[Verse 2]
Fearless (Platinum Edition),Jump Then Fall ,I like the way your hair falls in your face
Fearless (Platinum Edition),Jump Then Fall ,You got the keys to me
Fearless (Platinum Edition),Jump Then Fall ,"I love each freckle on your face, oh"
Fearless (Platinum Edition),Jump Then Fall ,"I've never been so wrapped up, honey"
Fearless (Platinum Edition),Jump Then Fall ,I like the way you're everything I ever wanted
Fearless (Platinum Edition),Jump Then Fall ,"I had time to think it oh, over"
Fearless (Platinum Edition),Jump Then Fall ,And all I can say is come closer
Fearless (Platinum Edition),Jump Then Fall ,"Take a deep breath, then jump, then fall into me"
Fearless (Platinum Edition),Jump Then Fall ,"'Cause every time you smile, I smile"
Fearless (Platinum Edition),Jump Then Fall ,"And every time you shine, I'll shine for you"
Fearless (Platinum Edition),Jump Then Fall ,[Chorus]
Fearless (Platinum Edition),Jump Then Fall ,"Whoa oh, I'm feeling you baby"
Fearless (Platinum Edition),Jump Then Fall ,Don't be afraid to
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall into me
Fearless (Platinum Edition),Jump Then Fall ,"Baby, I'm never going to leave you"
Fearless (Platinum Edition),Jump Then Fall ,Say that you want to be with me too
Fearless (Platinum Edition),Jump Then Fall ,So I'ma stay through it all
Fearless (Platinum Edition),Jump Then Fall ,So jump then fall
Fearless (Platinum Edition),Jump Then Fall ,[Bridge]
Fearless (Platinum Edition),Jump Then Fall ,The bottom's going to drop out from under our feet
Fearless (Platinum Edition),Jump Then Fall ,"I'll catch you, I'll catch you"
Fearless (Platinum Edition),Jump Then Fall ,And people say things that bring you to your knees
Fearless (Platinum Edition),Jump Then Fall ,I'll catch you
Fearless (Platinum Edition),Jump Then Fall ,The time is going to come when you're so mad you could cry
Fearless (Platinum Edition),Jump Then Fall ,But I'll hold you through the night until you smile
Fearless (Platinum Edition),Jump Then Fall ,"Whoa oh, I need you baby"
Fearless (Platinum Edition),Jump Then Fall ,"Don't be afraid, please"
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall into me
Fearless (Platinum Edition),Jump Then Fall ,[Chorus]
Fearless (Platinum Edition),Jump Then Fall ,"Be there, never going to leave you"
Fearless (Platinum Edition),Jump Then Fall ,Say that you want to be with me too
Fearless (Platinum Edition),Jump Then Fall ,So I'ma stay through it all
Fearless (Platinum Edition),Jump Then Fall ,So jump then fall
Fearless (Platinum Edition),Jump Then Fall ,Jump then fall baby
Fearless (Platinum Edition),Jump Then Fall ,"Jump then fall into me, into me"
Fearless (Platinum Edition),Jump Then Fall ,[Outro]
Fearless (Platinum Edition),Jump Then Fall ,"Every time you smile, I smile"
Fearless (Platinum Edition),Jump Then Fall ,"And every time you shine, I shine"
Fearless (Platinum Edition),Jump Then Fall ,And every time you're here
Fearless (Platinum Edition),Jump Then Fall ,"Baby I'll show you, I'll show you"
Fearless (Platinum Edition),Jump Then Fall ,"You can jump then fall, jump then fall"
Fearless (Platinum Edition),Jump Then Fall ,"Jump then fall into me, into me, yeah"
Unreleased Songs,You All Over Me ,[Verse 1]
Unreleased Songs,You All Over Me ,"Once the last drop of rain, has dried off the pavement"
Unreleased Songs,You All Over Me ,"Shouldn't I find a stain, but I never do"
Unreleased Songs,You All Over Me ,The way the tires turn stones on old county roads
Unreleased Songs,You All Over Me ,"You leave it muddy underneath, reminds me of you"
Unreleased Songs,You All Over Me ,You find graffiti on the walls of old bathroom stalls
Unreleased Songs,You All Over Me ,"You know, you can scratch it right off, it's how we used to be"
Unreleased Songs,You All Over Me ,"Like the dollar in your pocket, that's been spent and traded in"
Unreleased Songs,You All Over Me ,"You can't change where it's been, reminds me of me"
Unreleased Songs,You All Over Me ,[Chorus]
Unreleased Songs,You All Over Me ,"I lived, and I learned, had you, got burned"
Unreleased Songs,You All Over Me ,"Held out, held on"
Unreleased Songs,You All Over Me ,"God knows, too long, you wasted my time"
Unreleased Songs,You All Over Me ,"Lost tears, swore that I'd get out of here"
Unreleased Songs,You All Over Me ,No amount of freedom gets you clean
Unreleased Songs,You All Over Me ,I still got you all over me
Unreleased Songs,You All Over Me ,[Verse 2]
Unreleased Songs,You All Over Me ,Guess the worst day of June
Unreleased Songs,You All Over Me ,Was the one that I met you
Unreleased Songs,You All Over Me ,With your hands in your pockets
Unreleased Songs,You All Over Me ,"And your ""don't you wish you had me"" grin"
Unreleased Songs,You All Over Me ,"I did, so I smile, and I melted like a child"
Unreleased Songs,You All Over Me ,Now every breath of air I breathe reminds me of back then
Unreleased Songs,You All Over Me ,[Chorus]
Unreleased Songs,You All Over Me ,"Well I lived, and I learned, had you, got burned"
Unreleased Songs,You All Over Me ,"Held out, held on"
Unreleased Songs,You All Over Me ,"God knows, too long, you wasted my time"
Unreleased Songs,You All Over Me ,"Lost tears, swore that I'd get out of here"
Unreleased Songs,You All Over Me ,No amount of freedom gets you clean
Unreleased Songs,You All Over Me ,I still got you all over me
Unreleased Songs,You All Over Me ,[Bridge]
Unreleased Songs,You All Over Me ,"I lived, and I learned, and found out what it was to turn around"
Unreleased Songs,You All Over Me ,And see that we were never really meant to be
Unreleased Songs,You All Over Me ,"So I lied, and I tried, and I watched a part of myself die"
Unreleased Songs,You All Over Me ,"No amount of freedom, gets you clean"
Unreleased Songs,You All Over Me ,I still got you all over me
Unreleased Songs,You All Over Me ,I still got you all over me
Unreleased Songs,You All Over Me ,[Outro]
Unreleased Songs,You All Over Me ,"Na na na, na na na, Na na na, na na na na na"
Unreleased Songs,You All Over Me ,"Na na na, na na na, na na na, na na na, all over me"
Unreleased Songs,You All Over Me ,"Na na na, na na na, Na na na, na na na"
Unreleased Songs,You All Over Me ,"Na na na, all over you, all over me"
Unreleased Songs,You All Over Me ,"Oh oh oh oh oh yeah, oh oh oh yeah yeah"
Unreleased Songs,You All Over Me ,Oh oh oh all over me
2004-2005 Demo CD,I'm Only Me When I'm With You ,[Verse 1]
2004-2005 Demo CD,I'm Only Me When I'm With You ,Friday night beneath the stars
2004-2005 Demo CD,I'm Only Me When I'm With You ,In a field behind your yard
2004-2005 Demo CD,I'm Only Me When I'm With You ,You and I are painting pictures in the sky
2004-2005 Demo CD,I'm Only Me When I'm With You ,And sometimes we don't say a thing
2004-2005 Demo CD,I'm Only Me When I'm With You ,Just listen to the crickets sing
2004-2005 Demo CD,I'm Only Me When I'm With You ,Everything I need is right here by my side
2004-2005 Demo CD,I'm Only Me When I'm With You ,And I know everything about you
2004-2005 Demo CD,I'm Only Me When I'm With You ,I don't wanna live without you
2004-2005 Demo CD,I'm Only Me When I'm With You ,[Chorus]
2004-2005 Demo CD,I'm Only Me When I'm With You ,I'm only up when you're not down
2004-2005 Demo CD,I'm Only Me When I'm With You ,Don't wanna fly if you're still on the ground
2004-2005 Demo CD,I'm Only Me When I'm With You ,It's like no matter what I do
2004-2005 Demo CD,I'm Only Me When I'm With You ,Well you drive me crazy half the time
2004-2005 Demo CD,I'm Only Me When I'm With You ,The other half I'm only tryna let you know that what I feel is true
2004-2005 Demo CD,I'm Only Me When I'm With You ,And I'm only me when I'm with you
2004-2005 Demo CD,I'm Only Me When I'm With You ,[Verse 2]
2004-2005 Demo CD,I'm Only Me When I'm With You ,Just a small town boy and girl
2004-2005 Demo CD,I'm Only Me When I'm With You ,Living in a crazy world
2004-2005 Demo CD,I'm Only Me When I'm With You ,Tryna figure out what is and isn't true
2004-2005 Demo CD,I'm Only Me When I'm With You ,And I don't try to hide my tears
2004-2005 Demo CD,I'm Only Me When I'm With You ,The secrets or my deepest fears
2004-2005 Demo CD,I'm Only Me When I'm With You ,Through it all nobody gets me like you do
2004-2005 Demo CD,I'm Only Me When I'm With You ,And you know everything about me
2004-2005 Demo CD,I'm Only Me When I'm With You ,You say that you can't live without me
2004-2005 Demo CD,I'm Only Me When I'm With You ,[Chorus]
2004-2005 Demo CD,I'm Only Me When I'm With You ,I'm only up when you're not down
2004-2005 Demo CD,I'm Only Me When I'm With You ,Don't wanna fly if you're still on the ground
2004-2005 Demo CD,I'm Only Me When I'm With You ,It's like no matter what I do
2004-2005 Demo CD,I'm Only Me When I'm With You ,Well you drive me crazy half the time
2004-2005 Demo CD,I'm Only Me When I'm With You ,The other half I'm only tryna let you know that what I feel is true
2004-2005 Demo CD,I'm Only Me When I'm With You ,And I'm only me when I'm with you
2004-2005 Demo CD,I'm Only Me When I'm With You ,[Bridge]
2004-2005 Demo CD,I'm Only Me When I'm With You ,When I'm with anybody else it's so hard to be myself
2004-2005 Demo CD,I'm Only Me When I'm With You ,Only you can tell
2004-2005 Demo CD,I'm Only Me When I'm With You ,[Chorus]
2004-2005 Demo CD,I'm Only Me When I'm With You ,That I'm only up when you're not down
2004-2005 Demo CD,I'm Only Me When I'm With You ,Don't wanna fly if you're still on the ground
2004-2005 Demo CD,I'm Only Me When I'm With You ,It's like no matter what I do
2004-2005 Demo CD,I'm Only Me When I'm With You ,Well you drive me crazy half the time
2004-2005 Demo CD,I'm Only Me When I'm With You ,The other half I'm only tryna let you know that what I feel is true
2004-2005 Demo CD,I'm Only Me When I'm With You ,And I'm only me
2004-2005 Demo CD,I'm Only Me When I'm With You ,Who I wanna be
2004-2005 Demo CD,I'm Only Me When I'm With You ,"Well, I'm only me when I'm with you"
2004-2005 Demo CD,I'm Only Me When I'm With You ,With you
2004-2005 Demo CD,I'm Only Me When I'm With You ,Uh huh
2004-2005 Demo CD,I'm Only Me When I'm With You ,Yeah
Speak Now (Deluxe),Speak Now [Liner Notes] ,Prologue
Speak Now (Deluxe),Speak Now [Liner Notes] ,"'Speak now or forever hold your peace,' the words said by preachers at the end of wedding ceremonies all over the world, right before the vows. It's a last chance for protest, a moment that makes everyone's heart race, and a moment I've always been strangely fascinated by. So many fantasize about bursting into a church, saying what they'd kept inside for years like in the movies. In real life, it rarely happens."
Speak Now (Deluxe),Speak Now [Liner Notes] ,"Real life is a funny thing, you know. In real life, saying the right thing at the right moment is beyond crucial. So crucial, in fact, the most of us start to hesitate, for fear of saying the wrong thing at the wrong time. But lately what I've begun to fear more than that is letting the moment pass without saying anything."
Speak Now (Deluxe),Speak Now [Liner Notes] ,"I think most of us fear reaching the end of our life, and looking back regretting the moments we didn't speak up. When we didn't say 'I love you.' When we should've said 'I'm sorry.' When we didn't stand up for ourselves or someone who needed help."
Speak Now (Deluxe),Speak Now [Liner Notes] ,"These songs are made up of words I didn’t say when the moment was right in front of me. These songs are open letters. Each is written with a specific person in mind, telling them what I meant to tell them in person. To the beautiful boy whose heart I broke in December. To my first love who I never thought would be my first heartbreak. To my band. To a mean man I used to be afraid of. To someone who made my world very dark for a while. To a girl who stole something of mine. To someone I forgive for what he said in front of the whole world."
Speak Now (Deluxe),Speak Now [Liner Notes] ,"Words can break someone into a million pieces, but they can also put them back together. I hope you use yours for good, because the only words you’ll regret more than the ones left unsaid are the ones you use to intentionally hurt someone."
Speak Now (Deluxe),Speak Now [Liner Notes] ,"What you say might be too much for some people. Maybe it will come out all wrong and you’ll stutter and you’ll walk away embarrassed, wincing as you play it all back in your head. But I think the words you stop yourself from saying are the ones that will haunt you the longest."
Speak Now (Deluxe),Speak Now [Liner Notes] ,"So say it to them. Or say it to yourself in the mirror. Say it in a letter you’ll never send or in a book millions might read someday. I think you deserve to look back on your life without a chorus of resounding voices saying ‘I could’ve, but it’s too late now.’"
Speak Now (Deluxe),Speak Now [Liner Notes] ,"There is a time for silence. There is a time waiting your turn. But if you know how you feel, and you so clearly know what you need to say, you’ll know it."
